2017	216	3	20	-7.69
2017	216	3	25	-7.47
2017	216	3	30	-6.72
2017	216	3	35	-6.61
2017	216	3	40	-6.63
2017	216	3	45	-6.57
2017	216	3	50	-6.46
2017	216	3	55	-7.01
2017	216	4	0	-6.29
2017	216	4	5	-6.74
2017	216	4	10	-7.05
2017	216	4	15	-6.6
2017	216	4	20	-6.52
2017	216	4	25	NaN
2017	216	4	30	NaN
2017	216	4	35	-5.41
2017	216	4	40	-6.48
2017	216	4	45	-6.17
2017	216	4	50	-6.18
2017	216	4	55	-6.87
2017	216	5	0	-6.66
2017	216	5	5	-6.83
2017	216	5	10	-5.65
2017	216	5	15	-5.16
2017	216	5	20	NaN
2017	216	5	25	NaN
2017	216	5	30	NaN
2017	216	5	35	NaN
2017	216	5	40	NaN
2017	216	5	45	NaN
2017	216	5	50	NaN
2017	216	5	55	NaN
2017	216	6	0	-4.68
2017	216	6	5	-4.67
2017	216	6	10	-1.39
2017	216	6	15	-0.5
2017	216	6	20	-1.19
2017	216	6	25	-0.67
2017	216	6	30	2.13
2017	216	6	35	0.33
2017	216	6	40	0.19
2017	216	6	45	-0.25
2017	216	6	50	0.38
2017	216	6	55	1.88
2017	216	7	0	2.01
2017	216	7	5	3.16
2017	216	7	10	3.6
2017	216	7	15	1.58
2017	216	7	20	-0.28
2017	216	7	25	2.9
2017	216	7	30	3.22
2017	216	7	35	2.54
2017	216	7	40	1
2017	216	7	45	0.43
2017	216	7	50	-0.11
2017	216	7	55	0.9
2017	216	8	0	-0.32
2017	216	8	5	5.05
2017	216	8	10	5.09
2017	216	8	15	5.93
2017	216	8	20	6.67
2017	216	8	25	5.47
2017	216	8	30	4.96
2017	216	8	35	4.43
2017	216	8	40	2.14
2017	216	8	45	2.31
2017	216	8	50	2.62
2017	216	8	55	1.08
2017	216	9	0	1.03
2017	216	9	5	0.51
2017	216	9	10	0.08
2017	216	9	15	-0.34
2017	216	9	20	1.41
2017	216	9	25	2.84
2017	216	9	30	1.88
2017	216	9	35	2.88
2017	216	9	40	-3.09
2017	216	9	45	-4.05
2017	216	9	50	-1.04
2017	216	9	55	7.88
2017	216	10	0	4.06
2017	216	10	5	2.44
2017	216	10	10	7.72
2017	216	10	15	7.38
2017	216	10	20	NaN
2017	216	10	25	7.32
2017	216	10	30	8.7
2017	216	10	35	4.68
2017	216	10	40	2.69
2017	216	10	45	-2.82
2017	216	10	50	-2.48
2017	216	10	55	-4.7
2017	216	11	0	-1.21
2017	216	11	5	3.13
2017	216	11	10	1.23
2017	216	11	15	1
2017	216	11	20	-0.36
2017	216	11	25	-1
2017	216	11	30	-0.38
2017	216	11	35	0.53
2017	216	11	40	-0.34
2017	216	11	45	0.57
2017	216	11	50	1.49
2017	216	11	55	-1.14
2017	216	12	0	1.69
2017	216	12	5	NaN
2017	216	12	10	0.82
2017	216	12	15	2.2
2017	216	12	20	2.18
2017	216	12	25	1.05
2017	216	12	30	NaN
2017	216	12	35	2.25
2017	216	12	40	2.46
2017	216	12	45	2.81
2017	216	12	50	1.74
2017	216	12	55	0.79
2017	216	13	0	3.17
2017	216	13	5	3.28
2017	216	13	10	2.5
2017	216	13	15	2.3
2017	216	13	20	1.38
2017	216	13	25	3.06
2017	216	13	30	3.11
2017	216	13	35	2.67
2017	216	13	40	2.79
2017	216	13	45	2.93
2017	216	13	50	2.96
2017	216	13	55	2.92
