Observation Time (UTC),Penetration (mV/m),Quiet (mV/m),Quiet plus Penetration (mV/m)
2017-08-14 04:10:00,0.004808075986396835,-0.2513339032062104,-0.24652582721981356
2017-08-14 04:15:00,-0.0025111419871168784,-0.2488496748022663,-0.25136081678938316
2017-08-14 04:20:00,-0.015944143644029175,-0.24634173681799268,-0.26228588046202184
2017-08-14 04:25:00,-0.008388301556992333,-0.24381926778667373,-0.25220756934366606
2017-08-14 04:30:00,0.001793756338446242,-0.2412914462415948,-0.23949768990314854
2017-08-14 04:35:00,0.011281268867027959,-0.23876745071604052,-0.22748618184901256
2017-08-14 04:40:00,0.017592133705230748,-0.23625645974329554,-0.2186643260380648
2017-08-14 04:45:00,0.019462332318623002,-0.23376765185664466,-0.21430531953802168
2017-08-14 04:50:00,0.013051678949317904,-0.23131020558937299,-0.21825852664005507
2017-08-14 04:55:00,0.0015125732168229467,-0.2288932994747652,-0.22738072625794226
2017-08-14 05:00:00,0.002834594658479265,-0.22652611204610598,-0.22369151738762671
2017-08-14 05:05:00,0.02445431947243774,-0.2242178218366801,-0.19976350236424237
2017-08-14 05:10:00,0.04151441362954243,-0.2219776073797725,-0.18046319375023007
2017-08-14 05:15:00,0.04647595749969705,-0.21981464720866825,-0.1733386897089712
2017-08-14 05:20:00,0.04904204145972281,-0.21773811985665162,-0.1686960783969288
2017-08-14 05:25:00,0.04849246286410458,-0.2157572038570076,-0.16726474099290303
2017-08-14 05:30:00,0.044525318005902544,-0.21388107774302134,-0.1693557597371188
2017-08-14 05:35:00,0.03695172940568713,-0.21211892004797708,-0.17516719064228994
2017-08-14 05:40:00,0.03143732923282256,-0.21047990930516006,-0.1790425800723375
2017-08-14 05:45:00,0.0249538828258857,-0.20897322404785493,-0.18401934122196922
2017-08-14 05:50:00,0.014944623387512136,-0.2076080428093464,-0.19266341942183426
2017-08-14 05:55:00,0.01416661583318856,-0.20639354412291971,-0.19222692828973115
2017-08-14 06:00:00,0.024697534777414275,-0.20533890652185907,-0.1806413717444448
2017-08-14 06:05:00,0.03567672020569482,-0.20444663885838357,-0.16876991865268876
2017-08-14 06:10:00,0.041785629533141105,-0.20369257126044757,-0.16190694172730646
2017-08-14 06:15:00,0.0471386345292781,-0.20304586417493908,-0.15590722964566098
2017-08-14 06:20:00,0.04050477293564499,-0.20247567804874617,-0.16197090511310117
2017-08-14 06:25:00,0.024405452188935407,-0.20195117332875706,-0.17754572113982164
2017-08-14 06:30:00,0.00834261266871236,-0.20144151046185996,-0.1930988977931476
2017-08-14 06:35:00,-0.0044263694657587825,-0.20091584989494288,-0.20534221936070166
2017-08-14 06:40:00,-0.011842205170397448,-0.20034335207489387,-0.2121855572452913
